PLAYER_NAME,AGE,TEAM_ABBREVIATION,GP,MPG,clock,FG%,FT%,3P%,PPG,RPG,APG,AST_TO,SPG,BPG,STOCKS,STOCKS_PG,OREB_PG,DREB_PG,TOV_PG,PF_PG,FGA_PG,FGM_PG,FTA_PG,FTM_PG,3PA_PG,3PM_PG,2PA_PG,2PM_PG,2P%,NBA_FANTASY_PTS_PG
Omer Asik,26.0,HOU,82,30.049,30:02,0.541,0.562,0.0,10.146,11.659,0.915,0.434,0.561,1.061,133,1.622,3.354,8.305,2.11,2.72,7.488,4.049,3.646,2.049,0.012,0.0,7.476,4.049,0.542,28.265
Jose Calderon,31.0,DET,73,29.581,29:34,0.491,0.9,0.461,11.315,2.411,7.096,4.111,0.795,0.11,66,0.904,0.274,2.137,1.726,1.356,8.699,4.274,1.096,0.986,3.863,1.781,4.836,2.493,0.516,25.838
Jameer Nelson,31.0,ORL,56,35.305,35:18,0.392,0.873,0.341,14.679,3.732,7.375,2.682,1.268,0.107,77,1.375,0.411,3.321,2.75,2.875,13.929,5.464,1.821,1.589,6.339,2.161,7.589,3.304,0.435,31.595
Matt Barnes,33.0,LAC,80,25.724,25:43,0.462,0.744,0.342,10.275,4.575,1.538,1.367,1.025,0.788,145,1.812,1.388,3.188,1.125,2.912,8.438,3.9,1.462,1.088,4.062,1.388,4.375,2.512,0.574,22.384
Jordan Crawford,24.0,BOS,70,24.408,24:24,0.415,0.811,0.337,11.629,2.986,3.214,1.596,0.557,0.1,46,0.657,0.629,2.357,2.014,1.514,10.357,4.3,2.271,1.843,3.514,1.186,6.843,3.114,0.455,19.99
Amir Johnson,26.0,TOR,81,28.701,28:42,0.554,0.727,0.385,10.037,7.543,1.506,1.043,1.0,1.358,191,2.358,2.802,4.741,1.444,3.716,7.481,4.148,2.309,1.679,0.16,0.062,7.321,4.086,0.558,26.978
Caron Butler,33.0,LAC,78,24.094,24:05,0.424,0.833,0.388,10.423,2.859,1.0,1.083,0.654,0.141,62,0.795,0.526,2.333,0.923,1.782,9.231,3.91,1.154,0.962,4.231,1.641,5.0,2.269,0.454,16.815
Shawn Marion,35.0,DAL,67,30.004,30:00,0.514,0.782,0.315,12.119,7.836,2.433,1.583,1.119,0.701,122,1.821,2.179,5.657,1.537,1.657,10.299,5.299,1.507,1.179,1.09,0.343,9.209,4.955,0.538,29.097
Kyle Korver,32.0,ATL,74,30.523,30:31,0.461,0.859,0.457,10.946,3.959,1.973,2.086,0.946,0.5,107,1.446,0.311,3.649,0.946,2.297,8.122,3.743,1.054,0.905,5.595,2.554,2.527,1.189,0.471,22.049
Jason Terry,35.0,BOS,79,26.881,26:52,0.434,0.87,0.372,10.114,2.013,2.506,1.941,0.835,0.139,77,0.975,0.241,1.772,1.291,1.392,8.203,3.557,1.658,1.443,4.19,1.557,4.013,2.0,0.498,17.922
Andrei Kirilenko,32.0,MIN,64,31.779,31:46,0.507,0.752,0.292,12.359,5.656,2.766,1.487,1.5,0.969,158,2.469,1.594,4.062,1.859,1.281,8.75,4.438,3.906,2.938,1.875,0.547,6.875,3.891,0.566,28.842
Kyle Lowry,27.0,TOR,68,29.709,29:42,0.401,0.795,0.362,11.632,4.721,6.397,2.771,1.382,0.353,118,1.735,0.824,3.897,2.309,3.206,9.162,3.676,3.515,2.794,4.103,1.485,5.059,2.191,0.433,29.79
Andre Miller,37.0,DEN,82,26.235,26:14,0.479,0.84,0.266,9.585,2.902,5.902,2.814,0.89,0.134,84,1.024,0.732,2.171,2.098,1.939,7.707,3.695,2.366,1.988,0.78,0.207,6.927,3.488,0.504,22.898
Mike Dunleavy,32.0,MIL,75,25.901,25:54,0.442,0.82,0.428,10.467,3.88,1.933,1.611,0.52,0.467,74,0.987,0.413,3.467,1.2,1.8,8.32,3.68,1.707,1.4,3.987,1.707,4.333,1.973,0.455,19.783
Joakim Noah,28.0,CHI,66,36.762,36:45,0.481,0.751,0.0,11.879,11.106,3.97,1.489,1.182,2.136,219,3.318,3.939,7.167,2.667,2.803,9.545,4.591,3.591,2.697,0.076,0.0,9.47,4.591,0.485,38.448
Bradley Beal,20.0,WAS,56,31.153,31:09,0.41,0.786,0.386,13.929,3.768,2.446,1.522,0.893,0.518,79,1.411,0.768,3.0,1.607,2.018,12.268,5.036,2.839,2.232,4.214,1.625,8.054,3.411,0.424,24.745
Nene,30.0,WAS,61,27.201,27:12,0.48,0.729,0.0,12.557,6.672,2.902,1.273,0.902,0.607,92,1.508,1.656,5.016,2.279,2.803,9.738,4.672,4.41,3.213,0.016,0.0,9.721,4.672,0.481,27.162
Emeka Okafor,30.0,WAS,79,25.974,25:58,0.477,0.571,,9.684,8.759,1.177,0.869,0.57,0.975,122,1.544,2.519,6.241,1.354,1.835,8.696,4.152,2.418,1.38,0.0,0.0,8.696,4.152,0.477,25.239
Michael Beasley,24.0,PHX,75,20.721,20:43,0.405,0.746,0.312,10.12,3.76,1.48,0.771,0.413,0.453,65,0.867,0.693,3.067,1.92,1.427,10.213,4.133,1.68,1.253,1.92,0.6,8.293,3.533,0.426,17.532
Harrison Barnes,21.0,GSW,81,25.402,25:24,0.439,0.758,0.359,9.235,4.111,1.21,0.97,0.642,0.173,66,0.815,0.654,3.457,1.247,1.728,7.753,3.407,2.346,1.778,1.79,0.642,5.963,2.765,0.464,17.18
Patrick Patterson,24.0,SAC,71,24.999,24:59,0.512,0.762,0.386,10.38,4.746,1.141,1.328,0.437,0.563,71,1.0,1.592,3.155,0.859,1.944,8.775,4.493,0.887,0.676,1.859,0.718,6.915,3.775,0.546,19.928
CJ Miles,26.0,CLE,65,20.983,20:58,0.415,0.869,0.384,11.215,2.677,0.969,0.913,0.754,0.262,66,1.015,0.369,2.308,1.062,2.123,9.446,3.923,1.646,1.431,5.046,1.938,4.4,1.985,0.451,17.866
Dorell Wright,27.0,PHI,79,22.567,22:34,0.396,0.851,0.374,9.228,3.823,1.899,2.344,0.785,0.443,97,1.228,0.532,3.291,0.81,1.241,7.582,3.0,1.785,1.519,4.57,1.709,3.013,1.291,0.429,19.537
Derrick Favors,21.0,UTA,77,23.206,23:12,0.482,0.688,0.0,9.442,7.091,0.974,0.581,0.87,1.688,197,2.558,2.39,4.701,1.675,3.208,7.377,3.558,3.377,2.325,0.065,0.0,7.312,3.558,0.487,25.412
DeAndre Jordan,24.0,LAC,82,24.508,24:30,0.643,0.386,,8.829,7.244,0.341,0.28,0.585,1.366,160,1.951,2.561,4.683,1.22,2.341,5.951,3.829,3.037,1.171,0.0,0.0,5.951,3.829,0.643,22.668
Kevin Seraphin,23.0,WAS,79,21.783,21:46,0.461,0.693,,9.127,4.38,0.722,0.438,0.304,0.747,83,1.051,1.354,3.025,1.646,2.671,9.063,4.177,1.114,0.772,0.0,0.0,9.063,4.177,0.461,16.971
Kyle Singler,25.0,DET,82,27.962,27:57,0.428,0.806,0.35,8.78,4.024,0.939,0.786,0.695,0.451,94,1.146,1.329,2.695,1.195,2.646,7.829,3.354,1.512,1.22,2.439,0.854,5.39,2.5,0.464,17.262
JaVale McGee,25.0,DEN,79,18.144,18:08,0.575,0.591,1.0,9.076,4.823,0.304,0.267,0.38,1.987,187,2.367,2.0,2.823,1.139,2.329,6.671,3.835,2.354,1.392,0.013,0.013,6.658,3.823,0.574,21.281
Eric Gordon,24.0,NOH,42,30.09,30:05,0.402,0.842,0.324,16.976,1.833,3.262,1.171,1.071,0.19,53,1.262,0.238,1.595,2.786,1.786,13.905,5.595,5.286,4.452,4.119,1.333,9.786,4.262,0.436,25.069
Antawn Jamison,37.0,LAL,76,21.521,21:31,0.464,0.691,0.361,9.368,4.763,0.658,0.943,0.395,0.289,52,0.684,1.434,3.329,0.697,1.632,7.566,3.513,1.789,1.237,3.066,1.105,4.5,2.408,0.535,17.426
Carlos Delfino,30.0,HOU,67,25.213,25:12,0.405,0.857,0.375,10.567,3.284,2.015,1.875,1.015,0.134,77,1.149,0.269,3.015,1.075,1.701,9.254,3.746,0.836,0.716,6.284,2.358,2.97,1.388,0.467,19.903
Manu Ginobili,35.0,SAS,60,23.22,23:13,0.425,0.796,0.353,11.75,3.35,4.567,2.076,1.333,0.217,93,1.55,0.5,2.85,2.2,1.9,8.983,3.817,3.433,2.733,3.917,1.383,5.067,2.433,0.48,25.07
Tony Allen,31.0,MEM,79,26.697,26:41,0.445,0.717,0.125,8.924,4.595,1.241,1.043,1.506,0.557,163,2.063,1.532,3.063,1.19,2.671,8.076,3.595,2.367,1.696,0.304,0.038,7.772,3.557,0.458,21.299
Jimmy Butler III,23.0,CHI,82,26.019,26:01,0.467,0.803,0.381,8.598,4.0,1.402,1.855,0.951,0.378,109,1.329,1.659,2.341,0.756,1.183,6.244,2.915,2.841,2.28,1.28,0.488,4.963,2.427,0.489,18.733
Michael Kidd-Gilchrist,19.0,CHA,78,25.959,25:57,0.458,0.749,0.222,9.026,5.833,1.5,1.158,0.692,0.897,124,1.59,1.679,4.154,1.295,2.103,7.859,3.603,2.397,1.795,0.115,0.026,7.744,3.577,0.462,21.75
Marco Belinelli,27.0,CHI,73,25.775,25:46,0.395,0.839,0.357,9.616,1.918,2.027,1.805,0.603,0.082,50,0.685,0.178,1.74,1.123,1.918,8.356,3.301,2.301,1.932,3.027,1.082,5.329,2.219,0.416,15.89
Brandon Bass,28.0,BOS,81,27.645,27:38,0.486,0.86,0.0,8.654,5.247,1.037,1.05,0.543,0.79,108,1.333,1.593,3.654,0.988,2.321,7.272,3.531,1.852,1.593,0.025,0.0,7.247,3.531,0.487,19.519
Larry Sanders,24.0,MIL,71,27.288,27:17,0.506,0.618,0.0,9.803,9.465,1.169,0.954,0.746,2.831,254,3.577,3.155,6.31,1.225,3.282,8.521,4.31,1.915,1.183,0.028,0.0,8.493,4.31,0.507,32.421
Dante Cunningham,26.0,MIN,80,25.126,25:07,0.468,0.65,0.0,8.688,5.1,0.838,1.196,1.05,0.475,122,1.525,1.775,3.325,0.7,1.912,8.388,3.925,1.288,0.838,0.075,0.0,8.312,3.925,0.472,19.939
Chris Kaman,31.0,DAL,66,20.651,20:39,0.507,0.788,0.0,10.5,5.636,0.773,0.495,0.439,0.788,81,1.227,1.47,4.167,1.561,2.136,9.348,4.742,1.288,1.015,0.015,0.0,9.333,4.742,0.508,20.544
Jerryd Bayless,24.0,MEM,80,22.059,22:03,0.419,0.836,0.353,8.662,2.2,3.3,2.2,0.738,0.212,76,0.95,0.275,1.925,1.5,2.1,7.762,3.25,1.525,1.275,2.512,0.888,5.25,2.362,0.45,17.602
Alan Anderson,30.0,TOR,65,23.0,23:00,0.383,0.857,0.333,10.662,2.277,1.585,1.288,0.738,0.108,55,0.846,0.523,1.754,1.231,2.015,9.477,3.631,2.262,1.938,4.385,1.462,5.092,2.169,0.426,17.078
Tyson Chandler,30.0,NYK,66,32.781,32:46,0.638,0.694,,10.439,10.652,0.939,0.713,0.636,1.136,117,1.773,4.076,6.576,1.318,2.848,6.061,3.864,3.909,2.712,0.0,0.0,6.061,3.864,0.638,28.63
Kawhi Leonard,22.0,SAS,58,31.209,31:12,0.494,0.825,0.374,11.879,5.966,1.603,1.5,1.672,0.552,129,2.224,1.086,4.879,1.069,1.707,9.069,4.483,2.172,1.793,3.0,1.121,6.069,3.362,0.554,27.047
Lance Stephenson,22.0,IND,78,29.206,29:12,0.46,0.652,0.33,8.808,3.897,2.859,2.046,1.038,0.205,97,1.244,0.603,3.295,1.397,2.077,7.667,3.526,1.474,0.962,2.41,0.795,5.256,2.731,0.52,20.106
Marcin Gortat,29.0,PHX,61,30.75,30:45,0.521,0.652,0.0,11.148,8.459,1.23,0.758,0.656,1.607,138,2.262,2.098,6.361,1.623,2.082,9.279,4.836,2.262,1.475,0.049,0.0,9.23,4.836,0.524,28.307
Pau Gasol,32.0,LAL,49,33.775,33:46,0.466,0.702,0.286,13.735,8.592,4.082,1.923,0.49,1.245,85,1.735,2.265,6.327,2.122,1.898,11.816,5.51,3.633,2.551,0.571,0.163,11.245,5.347,0.475,33.249
John Salmons,33.0,SAC,76,29.979,29:58,0.399,0.773,0.371,8.842,2.724,2.974,2.659,0.671,0.329,76,1.0,0.434,2.289,1.118,1.882,8.053,3.211,1.447,1.118,3.513,1.303,4.539,1.908,0.42,18.453
Markieff Morris,23.0,PHX,82,22.402,22:24,0.407,0.732,0.336,8.171,4.829,1.317,1.038,0.939,0.78,141,1.72,1.598,3.232,1.268,2.549,7.963,3.244,1.549,1.134,1.634,0.549,6.329,2.695,0.426,19.832
Mario Chalmers,27.0,MIA,77,26.851,26:51,0.429,0.795,0.409,8.649,2.221,3.545,2.294,1.532,0.156,130,1.688,0.247,1.974,1.545,2.545,6.87,2.948,1.455,1.156,3.909,1.597,2.961,1.351,0.456,20.152
Alexey Shved,24.0,MIN,77,23.89,23:53,0.372,0.72,0.295,8.636,2.273,3.714,1.946,0.701,0.351,81,1.052,0.532,1.74,1.909,1.519,8.247,3.065,1.948,1.403,3.74,1.104,4.506,1.961,0.435,18.182
Marreese Speights,25.0,CLE,79,16.456,16:27,0.445,0.771,0.3,8.329,4.886,0.595,0.588,0.304,0.671,77,0.975,1.848,3.038,1.013,2.215,7.392,3.291,2.215,1.709,0.127,0.038,7.266,3.253,0.448,16.996
Kosta Koufos,24.0,DEN,81,22.434,22:26,0.581,0.558,0.0,8.0,6.938,0.395,0.604,0.543,1.272,147,1.815,2.605,4.333,0.654,3.037,6.272,3.642,1.284,0.716,0.012,0.0,6.259,3.642,0.582,21.709
Gary Neal,28.0,SAS,68,21.821,21:49,0.412,0.865,0.355,9.485,2.103,1.897,1.87,0.441,0.029,32,0.471,0.191,1.912,1.015,1.368,8.779,3.618,1.088,0.941,3.691,1.309,5.088,2.309,0.454,15.251
Eric Bledsoe,23.0,LAC,76,20.434,20:26,0.445,0.791,0.397,8.461,2.961,3.066,1.701,1.434,0.724,164,2.158,1.026,1.934,1.803,1.474,7.474,3.329,1.763,1.395,1.026,0.408,6.447,2.921,0.453,21.283
Steve Nash,39.0,LAL,50,32.536,32:32,0.497,0.922,0.438,12.72,2.84,6.66,2.643,0.6,0.1,35,0.7,0.52,2.32,2.52,1.4,9.5,4.72,2.32,2.14,2.6,1.14,6.9,3.58,0.519,25.698
Will Bynum,30.0,DET,65,18.756,18:45,0.469,0.809,0.316,9.785,1.492,3.554,1.848,0.692,0.077,50,0.769,0.431,1.062,1.923,1.969,8.308,3.892,2.015,1.631,1.169,0.369,7.138,3.523,0.494,17.291
Nick Young,28.0,PHI,59,23.92,23:55,0.413,0.82,0.357,10.644,2.203,1.424,1.68,0.61,0.237,50,0.847,0.407,1.797,0.847,1.424,9.186,3.797,2.169,1.78,3.559,1.271,5.627,2.525,0.449,17.119
Maurice Harkless,20.0,ORL,76,25.968,25:58,0.461,0.57,0.274,8.224,4.408,0.658,0.725,1.158,0.816,150,1.974,1.605,2.803,0.908,1.895,7.421,3.421,1.684,0.961,1.539,0.421,5.882,3.0,0.51,19.513
Ed Davis,24.0,MEM,81,20.134,20:08,0.539,0.617,,7.691,5.679,0.778,1.0,0.469,1.049,123,1.519,1.877,3.802,0.778,2.358,5.951,3.21,2.062,1.272,0.0,0.0,5.951,3.21,0.539,19.451
Jodie Meeks,25.0,LAL,78,21.323,21:19,0.387,0.896,0.357,7.923,2.192,0.885,1.327,0.744,0.064,63,0.808,0.474,1.718,0.667,1.321,6.795,2.628,1.231,1.103,4.385,1.564,2.41,1.064,0.441,13.637
Shannon Brown,27.0,PHX,59,23.763,23:45,0.42,0.784,0.277,10.458,2.525,1.831,1.459,1.0,0.254,74,1.254,0.746,1.78,1.254,1.559,9.678,4.068,2.119,1.661,2.39,0.661,7.288,3.407,0.467,18.742
Wayne Ellington,25.0,CLE,78,21.293,21:17,0.427,0.907,0.392,7.872,2.128,1.333,1.825,0.577,0.038,48,0.615,0.321,1.808,0.731,1.038,6.782,2.897,0.962,0.872,3.077,1.205,3.705,1.692,0.457,13.541
Thabo Sefolosha,29.0,OKC,81,27.515,27:30,0.481,0.826,0.419,7.568,3.914,1.543,1.953,1.272,0.543,147,1.815,0.716,3.198,0.79,2.185,5.753,2.765,0.852,0.704,3.185,1.333,2.568,1.432,0.558,19.233
Courtney Lee,27.0,BOS,78,24.884,24:53,0.464,0.861,0.372,7.846,2.436,1.833,1.702,1.141,0.269,110,1.41,0.397,2.038,1.077,1.782,6.795,3.154,0.923,0.795,2.0,0.744,4.795,2.41,0.503,16.673
Tyler Zeller,23.0,CLE,77,26.405,26:24,0.438,0.764,0.0,7.922,5.688,1.247,1.011,0.455,0.909,105,1.364,2.065,3.623,1.234,3.26,7.26,3.182,2.039,1.558,0.052,0.0,7.208,3.182,0.441,19.475
Ricky Rubio,22.0,MIN,57,29.665,29:39,0.36,0.799,0.293,10.667,4.018,7.333,2.43,2.404,0.088,142,2.491,0.772,3.246,3.018,2.509,9.018,3.246,4.632,3.702,1.614,0.474,7.404,2.772,0.374,30.944
Tobias Harris,20.0,ORL,55,23.611,23:36,0.455,0.752,0.315,10.964,5.218,1.255,1.045,0.582,0.8,76,1.382,1.327,3.891,1.2,2.182,9.309,4.236,2.491,1.873,1.964,0.618,7.345,3.618,0.493,22.053
Marcus Morris Sr.,23.0,PHX,77,19.791,19:47,0.422,0.564,0.369,7.74,3.597,0.805,0.805,0.584,0.26,65,0.844,1.039,2.558,1.0,2.078,6.831,2.883,1.519,0.857,3.026,1.117,3.805,1.766,0.464,14.797
Mo Williams,30.0,UTA,46,30.821,30:49,0.43,0.882,0.383,12.87,2.391,6.196,2.28,1.0,0.196,55,1.196,0.522,1.87,2.717,2.283,11.587,4.978,1.848,1.63,3.348,1.283,8.239,3.696,0.449,25.902
E'Twaun Moore,24.0,ORL,75,22.431,22:25,0.396,0.797,0.34,7.84,2.227,2.747,1.962,0.68,0.307,74,0.987,0.64,1.587,1.4,1.627,7.973,3.16,0.787,0.627,2.627,0.893,5.347,2.267,0.424,16.192
Andrew Nicholson,23.0,ORL,75,16.659,16:39,0.527,0.798,,7.827,3.44,0.587,0.557,0.32,0.427,56,0.747,0.92,2.52,1.053,1.773,6.48,3.413,1.253,1.0,0.0,0.0,6.48,3.413,0.527,14.021
Devin Harris,30.0,ATL,58,24.506,24:30,0.438,0.727,0.335,9.948,2.0,3.397,2.239,1.103,0.224,77,1.328,0.103,1.897,1.517,1.776,7.638,3.345,2.655,1.931,3.966,1.328,3.672,2.017,0.549,19.909
Tyler Hansbrough,27.0,IND,81,16.858,16:51,0.432,0.72,0.0,7.012,4.605,0.444,0.462,0.358,0.222,47,0.58,1.988,2.617,0.963,1.877,5.025,2.173,3.704,2.667,0.037,0.0,4.988,2.173,0.436,13.983
Byron Mullens,24.0,CHA,53,26.937,26:56,0.385,0.646,0.317,10.642,6.358,1.528,1.095,0.642,0.604,66,1.245,1.34,5.019,1.396,2.075,10.623,4.094,1.868,1.208,3.925,1.245,6.698,2.849,0.425,22.904
Wilson Chandler,26.0,DEN,43,25.101,25:06,0.462,0.793,0.413,13.023,5.07,1.349,0.967,1.047,0.279,57,1.326,1.047,4.023,1.395,2.767,10.581,4.884,2.581,2.047,2.93,1.209,7.651,3.674,0.48,23.712
Brian Roberts,27.0,NOH,78,16.972,16:58,0.417,0.909,0.386,7.115,1.244,2.808,3.085,0.474,0.038,40,0.513,0.218,1.026,0.91,1.385,6.551,2.731,0.987,0.897,1.962,0.756,4.59,1.974,0.43,13.447
Al-Farouq Aminu,22.0,NOH,76,27.186,27:11,0.475,0.737,0.211,7.303,7.697,1.355,0.888,1.211,0.671,143,1.882,1.829,5.868,1.526,2.013,6.237,2.961,1.803,1.329,0.25,0.053,5.987,2.908,0.486,22.691
Jonas Valančiūnas,21.0,TOR,62,23.897,23:53,0.557,0.789,,8.935,6.0,0.726,0.479,0.274,1.258,95,1.532,1.952,4.048,1.516,3.032,5.903,3.29,2.984,2.355,0.0,0.0,5.903,3.29,0.557,20.305
Lou Williams,26.0,ATL,39,28.693,28:41,0.422,0.868,0.367,14.128,2.051,3.564,1.878,1.128,0.256,54,1.385,0.205,1.846,1.897,1.41,11.359,4.795,3.103,2.692,5.026,1.846,6.333,2.949,0.466,24.192
C.J. Watson,29.0,BKN,80,19.016,19:00,0.418,0.78,0.411,6.788,1.812,2.013,2.333,0.825,0.15,78,0.975,0.475,1.338,0.862,1.538,5.738,2.4,1.138,0.888,2.675,1.1,3.062,1.3,0.424,14.044
Brandan Wright,25.0,DAL,64,17.949,17:56,0.597,0.615,0.0,8.453,4.062,0.594,1.118,0.406,1.188,102,1.594,1.328,2.734,0.531,1.219,6.312,3.766,1.5,0.922,0.047,0.0,6.266,3.766,0.601,18.469
Beno Udrih,30.0,ORL,66,22.07,22:04,0.441,0.816,0.333,8.152,2.136,4.576,2.796,0.621,0.045,44,0.667,0.515,1.621,1.636,1.364,7.212,3.182,1.561,1.273,1.545,0.515,5.667,2.667,0.471,17.942
Steve Novak,30.0,NYK,81,20.255,20:15,0.414,0.909,0.425,6.605,1.877,0.432,2.917,0.346,0.099,36,0.444,0.21,1.667,0.148,1.198,5.309,2.198,0.407,0.37,4.333,1.84,0.975,0.358,0.367,10.69
Toney Douglas,27.0,SAC,71,18.141,18:08,0.403,0.905,0.38,7.521,1.944,2.127,1.864,1.0,0.042,74,1.042,0.479,1.465,1.141,2.042,6.563,2.648,1.183,1.07,3.042,1.155,3.521,1.493,0.424,15.03
Gerald Wallace,30.0,BKN,69,30.083,30:04,0.397,0.637,0.282,7.696,4.623,2.623,1.645,1.406,0.667,143,2.072,1.0,3.623,1.594,1.71,6.638,2.638,2.754,1.754,2.362,0.667,4.275,1.971,0.461,21.801
Trevor Ariza,28.0,WAS,56,26.263,26:15,0.417,0.821,0.364,9.464,4.75,2.018,1.345,1.286,0.357,92,1.643,0.786,3.964,1.5,1.286,8.054,3.357,1.696,1.393,3.732,1.357,4.321,2.0,0.463,21.62
Marvin Williams,27.0,UTA,73,23.66,23:39,0.423,0.778,0.325,7.247,3.603,1.055,1.283,0.507,0.521,75,1.027,0.753,2.849,0.822,1.342,6.438,2.726,1.356,1.055,2.274,0.74,4.164,1.986,0.477,15.412
Rajon Rondo,27.0,BOS,38,37.441,37:26,0.484,0.645,0.24,13.737,5.579,11.053,2.838,1.842,0.237,79,2.079,1.132,4.447,3.895,2.526,12.237,5.921,2.447,1.579,1.316,0.316,10.921,5.605,0.513,39.353
Elton Brand,34.0,DAL,72,21.208,21:12,0.473,0.71,0.0,7.194,5.972,0.972,1.228,0.694,1.25,140,1.944,1.806,4.167,0.792,2.667,6.639,3.139,1.292,0.917,0.014,0.0,6.625,3.139,0.474,20.861
Taj Gibson,28.0,CHI,65,22.452,22:27,0.485,0.679,0.0,7.954,5.308,0.938,0.803,0.415,1.385,117,1.8,1.923,3.385,1.169,2.554,6.785,3.292,2.015,1.369,0.062,0.0,6.723,3.292,0.49,19.962
Glen Davis,27.0,ORL,34,31.302,31:18,0.448,0.718,0.0,15.059,7.235,2.059,1.094,0.941,0.618,53,1.559,1.618,5.618,1.882,2.588,14.059,6.294,3.441,2.471,0.059,0.0,14.0,6.294,0.45,29.624
Enes Freedom,21.0,UTA,70,15.396,15:23,0.544,0.795,1.0,7.229,4.343,0.443,0.307,0.4,0.457,60,0.857,1.929,2.414,1.443,1.657,5.414,2.943,1.671,1.329,0.014,0.014,5.4,2.929,0.542,14.233
P.J. Tucker,28.0,PHX,79,24.183,24:10,0.473,0.744,0.314,6.405,4.43,1.38,1.627,0.785,0.241,81,1.025,1.671,2.759,0.848,1.835,5.62,2.658,1.089,0.81,0.886,0.278,4.734,2.38,0.503,16.019
Jason Maxiell,30.0,DET,72,24.845,24:50,0.446,0.621,,6.917,5.681,0.75,0.667,0.444,1.319,127,1.764,1.875,3.806,1.125,2.389,6.347,2.833,2.014,1.25,0.0,0.0,6.347,2.833,0.446,19.025
Jimmer Fredette,24.0,SAC,69,14.007,14:00,0.421,0.859,0.417,7.159,1.029,1.333,1.353,0.449,0.043,34,0.493,0.275,0.754,0.986,0.928,5.928,2.493,1.435,1.232,2.261,0.942,3.667,1.551,0.423,10.887
Richard Hamilton,35.0,CHI,50,21.758,21:45,0.429,0.857,0.308,9.8,1.66,2.38,1.417,0.48,0.1,29,0.58,0.32,1.34,1.68,1.86,9.5,4.08,1.54,1.32,1.04,0.32,8.46,3.76,0.444,15.422
Chris Copeland,29.0,NYK,56,15.386,15:23,0.479,0.759,0.421,8.679,2.125,0.482,0.54,0.286,0.214,28,0.5,0.607,1.518,0.893,1.857,6.786,3.25,1.482,1.125,2.5,1.054,4.286,2.196,0.512,12.559
Andre Drummond,19.0,DET,60,20.712,20:42,0.608,0.371,0.5,7.933,7.617,0.5,0.526,0.983,1.583,154,2.567,2.817,4.8,0.95,2.4,5.7,3.467,2.65,0.983,0.033,0.017,5.667,3.45,0.609,24.573
Shane Battier,34.0,MIA,72,24.809,24:48,0.42,0.842,0.43,6.556,2.292,1.0,2.118,0.569,0.764,96,1.333,0.514,1.778,0.472,2.069,5.028,2.111,0.528,0.444,4.389,1.889,0.639,0.222,0.348,14.333
Jeffery Taylor,24.0,CHA,77,19.577,19:34,0.431,0.728,0.344,6.13,1.948,0.818,1.312,0.61,0.195,62,0.805,0.662,1.286,0.623,1.766,5.182,2.234,1.338,0.974,2.0,0.688,3.182,1.545,0.486,11.487
Charlie Villanueva,28.0,DET,69,15.824,15:49,0.377,0.551,0.347,6.768,3.493,0.783,1.385,0.449,0.565,70,1.014,0.71,2.783,0.565,1.391,6.725,2.536,0.71,0.391,3.754,1.304,2.971,1.232,0.415,14.612
Terrence Ross,22.0,TOR,73,16.976,16:58,0.407,0.714,0.332,6.397,1.973,0.726,1.104,0.589,0.192,57,0.781,0.479,1.493,0.658,1.671,6.26,2.548,0.575,0.411,2.685,0.89,3.575,1.658,0.464,11.538
Avery Bradley,22.0,BOS,50,28.693,28:41,0.402,0.755,0.317,9.22,2.22,2.08,1.444,1.28,0.38,83,1.66,0.6,1.62,1.44,2.58,9.56,3.84,0.98,0.74,2.52,0.8,7.04,3.04,0.432,18.544
Kirk Hinrich,32.0,CHI,60,29.406,29:24,0.377,0.714,0.39,7.65,2.633,5.233,3.172,1.05,0.417,88,1.467,0.267,2.367,1.65,3.2,7.033,2.65,1.633,1.167,3.033,1.183,4.0,1.467,0.367,21.41
Jason Kidd,40.0,NYK,76,26.876,26:52,0.372,0.833,0.351,6.026,4.25,3.276,3.276,1.645,0.329,150,1.974,0.658,3.592,1.0,1.645,5.382,2.0,0.632,0.526,4.276,1.5,1.105,0.5,0.452,20.962
Lavoy Allen,24.0,PHI,79,21.123,21:07,0.454,0.717,0.0,5.759,5.0,0.924,1.327,0.304,0.696,79,1.0,2.013,2.987,0.696,2.278,5.747,2.608,0.759,0.544,0.013,0.0,5.734,2.608,0.455,15.449
Jermaine O'Neal,34.0,PHX,55,18.704,18:42,0.482,0.835,,8.255,5.327,0.764,0.575,0.345,1.418,97,1.764,1.491,3.836,1.327,2.291,6.745,3.255,2.091,1.745,0.0,0.0,6.745,3.255,0.482,19.756
Ivan Johnson,29.0,ATL,69,14.998,14:59,0.52,0.618,0.077,6.551,3.855,0.667,0.648,0.812,0.203,70,1.014,1.101,2.754,1.029,1.899,5.159,2.681,1.899,1.174,0.188,0.014,4.971,2.667,0.536,14.191
Alec Burks,21.0,UTA,64,17.759,17:45,0.42,0.713,0.359,7.047,2.266,1.438,1.243,0.547,0.203,48,0.75,0.578,1.688,1.156,1.781,6.062,2.547,2.016,1.438,1.438,0.516,4.625,2.031,0.439,13.016
Willie Green,31.0,LAC,72,16.497,16:29,0.461,0.719,0.428,6.25,1.347,0.764,1.774,0.403,0.167,41,0.569,0.236,1.111,0.431,1.333,5.361,2.472,0.444,0.319,2.306,0.986,3.056,1.486,0.486,10.29
