PLAYER_NAME,AGE,TEAM_ABBREVIATION,GP,MPG,clock,FG%,FT%,3P%,PPG,RPG,APG,AST_TO,SPG,BPG,STOCKS,STOCKS_PG,OREB_PG,DREB_PG,TOV_PG,PF_PG,FGA_PG,FGM_PG,FTA_PG,FTM_PG,3PA_PG,3PM_PG,2PA_PG,2PM_PG,2P%,NBA_FANTASY_PTS_PG
Dana Barros,32.0,BOS,50,23.143,23:08,0.453,0.877,0.4,9.28,2.1,4.16,2.364,1.04,0.1,57,1.14,0.32,1.78,1.76,1.28,7.42,3.36,1.46,1.28,3.2,1.28,4.22,2.08,0.493,19.7
Antonio Davis,30.0,IND,49,25.929,25:55,0.471,0.703,,9.449,7.02,0.673,0.66,0.449,0.857,64,1.306,2.367,4.653,1.02,2.776,7.102,3.347,3.918,2.755,0.0,0.0,7.102,3.347,0.471,21.782
Rex Chapman,31.0,PHX,38,31.128,31:07,0.359,0.835,0.351,12.079,2.737,2.868,2.019,0.895,0.237,43,1.132,0.316,2.421,1.421,1.211,12.079,4.342,2.395,2.0,3.974,1.395,8.105,2.947,0.364,21.639
Tracy McGrady,20.0,TOR,49,22.507,22:30,0.436,0.726,0.229,9.347,5.673,2.306,1.412,1.061,1.347,118,2.408,2.449,3.224,1.633,1.918,7.857,3.429,3.204,2.327,0.714,0.163,7.143,3.265,0.457,25.206
Hubert Davis,29.0,DAL,50,27.497,27:29,0.438,0.88,0.451,9.14,1.72,1.78,1.561,0.42,0.06,24,0.48,0.06,1.66,1.14,1.52,7.94,3.48,1.0,0.88,2.88,1.3,5.06,2.18,0.431,14.174
Bimbo Coles,31.0,GSW,48,26.542,26:32,0.442,0.822,0.24,9.479,2.438,4.625,2.707,0.938,0.229,56,1.167,0.438,2.0,1.708,2.354,8.625,3.812,2.104,1.729,0.521,0.125,8.104,3.688,0.455,21.133
Larry Hughes,20.0,PHI,50,19.765,19:45,0.411,0.709,0.154,9.1,3.78,1.54,1.132,0.88,0.28,58,1.16,1.66,2.12,1.36,1.94,8.28,3.4,3.02,2.14,1.04,0.16,7.24,3.24,0.448,18.066
Mario Elie,35.0,SAS,47,27.485,27:29,0.471,0.866,0.374,9.681,2.915,1.894,1.459,0.979,0.255,58,1.234,0.766,2.149,1.298,1.936,7.043,3.319,2.532,2.191,2.277,0.851,4.766,2.468,0.518,18.423
Tariq Abdul-Wahad,24.0,SAC,49,24.502,24:30,0.435,0.691,0.286,9.265,3.796,1.02,0.714,1.02,0.327,66,1.347,1.469,2.327,1.429,2.469,8.306,3.612,2.776,1.918,0.429,0.122,7.878,3.49,0.443,17.963
Cedric Henderson,24.0,CLE,50,30.404,30:24,0.417,0.813,0.167,9.08,3.94,2.26,1.165,1.16,0.48,82,1.64,0.9,3.04,1.94,2.72,9.06,3.78,1.82,1.48,0.24,0.04,8.82,3.74,0.424,20.178
Terry Cummings,38.0,GSW,50,20.184,20:11,0.439,0.711,1.0,9.08,5.1,1.16,1.0,0.92,0.2,56,1.12,1.9,3.2,1.16,3.36,8.48,3.72,2.28,1.62,0.02,0.02,8.46,3.7,0.437,19.14
Dickey Simpkins,27.0,CHI,50,28.953,28:57,0.463,0.642,0.0,9.08,6.78,1.3,0.903,0.72,0.26,49,0.98,2.2,4.58,1.44,2.56,6.48,3.0,4.8,3.08,0.02,0.0,6.46,3.0,0.464,20.666
Danny Manning,33.0,PHX,50,23.69,23:41,0.484,0.696,0.111,9.06,4.38,2.26,1.638,0.72,0.76,74,1.48,1.24,3.14,1.38,2.58,7.72,3.74,2.24,1.56,0.18,0.02,7.54,3.72,0.493,20.766
Antawn Jamison,23.0,GSW,47,22.519,22:31,0.452,0.588,0.3,9.553,6.404,0.723,0.5,0.809,0.34,54,1.149,2.787,3.617,1.447,2.17,8.383,3.787,3.255,1.915,0.213,0.064,8.17,3.723,0.456,20.323
Walt Williams,29.0,POR,48,21.848,21:50,0.424,0.832,0.438,9.292,2.979,1.667,1.27,0.771,0.583,65,1.354,0.75,2.229,1.312,2.104,7.229,3.062,2.229,1.854,3.0,1.312,4.229,1.75,0.414,18.117
Horace Grant,33.0,ORL,50,33.107,33:06,0.434,0.671,0.0,8.86,7.02,1.8,2.045,0.92,1.2,106,2.12,2.34,4.68,0.88,1.98,9.12,3.96,1.4,0.94,0.04,0.0,9.08,3.96,0.436,25.464
Erick Dampier,23.0,GSW,50,28.306,28:18,0.389,0.588,,8.84,7.64,1.08,0.587,0.52,1.16,84,1.68,3.28,4.36,1.84,3.3,8.28,3.22,4.08,2.4,0.0,0.0,8.28,3.22,0.389,22.828
Felipe Lopez,24.0,VAN,47,25.984,25:59,0.446,0.644,0.273,9.298,3.532,1.319,0.756,1.043,0.298,63,1.34,1.468,2.064,1.745,2.723,8.064,3.596,2.872,1.851,0.936,0.255,7.128,3.34,0.469,17.791
George McCloud,32.0,PHX,48,25.887,25:53,0.438,0.862,0.416,8.917,3.375,1.646,1.612,0.938,0.292,59,1.229,0.708,2.667,1.021,2.667,6.75,2.958,1.812,1.562,3.458,1.438,3.292,1.521,0.462,18.102
Joe Dumars,36.0,DET,38,29.468,29:28,0.411,0.836,0.403,11.263,1.789,3.526,2.528,0.605,0.053,25,0.658,0.316,1.474,1.395,1.342,9.211,3.789,1.605,1.342,5.816,2.342,3.395,1.447,0.426,19.279
Shandon Anderson,25.0,UTA,50,21.414,21:24,0.446,0.712,0.341,8.54,2.64,1.12,0.848,0.78,0.2,49,0.98,0.98,1.66,1.32,1.78,7.26,3.24,2.5,1.78,0.82,0.28,6.44,2.96,0.46,15.008
Dell Curry,35.0,MIL,42,20.601,20:36,0.485,0.824,0.476,10.071,2.024,1.143,1.067,0.857,0.071,39,0.929,0.429,1.595,1.071,1.0,8.0,3.881,0.81,0.667,3.452,1.643,4.548,2.238,0.492,15.929
Lawrence Funderburke,28.0,SAC,47,19.942,19:56,0.559,0.708,0.2,8.936,4.723,0.638,0.577,0.468,0.489,45,0.957,2.149,2.574,1.106,1.638,6.362,3.553,2.553,1.809,0.106,0.021,6.255,3.532,0.565,17.328
Shawn Bradley,27.0,DAL,49,26.429,26:25,0.48,0.748,0.0,8.571,8.0,0.816,0.714,0.714,3.245,194,3.959,2.653,5.347,1.143,3.122,7.102,3.408,2.347,1.755,0.082,0.0,7.02,3.408,0.485,30.131
Jim Jackson,28.0,POR,49,24.011,24:00,0.411,0.842,0.278,8.449,3.245,2.612,1.561,0.878,0.122,49,1.0,0.735,2.51,1.673,1.633,7.551,3.102,2.061,1.735,1.837,0.51,5.714,2.592,0.454,17.588
Eric Snow,26.0,PHI,48,35.771,35:46,0.428,0.733,0.238,8.604,3.375,6.271,2.712,2.083,0.021,101,2.104,0.521,2.854,2.312,3.104,7.25,3.104,3.125,2.292,0.438,0.104,6.812,3.0,0.44,26.06
Kenny Anderson,28.0,BOS,34,29.677,29:40,0.451,0.832,0.25,12.118,3.029,5.676,2.718,0.971,0.059,35,1.029,0.706,2.324,2.088,2.294,10.5,4.735,2.971,2.471,0.706,0.176,9.794,4.559,0.465,25.268
Brent Barry,27.0,CHI,37,31.921,31:55,0.396,0.772,0.302,11.135,3.892,3.135,1.611,1.135,0.297,53,1.432,1.054,2.838,1.946,2.649,9.622,3.811,2.73,2.108,4.649,1.405,4.973,2.405,0.484,22.859
John Wallace,25.0,TOR,48,16.909,16:54,0.432,0.7,,8.562,3.562,0.958,0.657,0.25,0.896,55,1.146,1.125,2.438,1.458,1.917,7.375,3.188,3.125,2.188,0.0,0.0,7.375,3.188,0.432,16.254
Derek Anderson,24.0,CLE,38,25.801,25:48,0.398,0.836,0.304,10.763,2.868,3.816,1.768,1.263,0.105,52,1.368,0.526,2.342,2.158,1.921,8.263,3.289,4.342,3.632,1.816,0.553,6.447,2.737,0.424,21.876
Matt Harpring,23.0,ORL,50,22.301,22:18,0.462,0.713,0.4,8.16,4.28,0.9,0.616,0.6,0.12,36,0.72,1.76,2.52,1.46,2.24,6.4,2.96,2.86,2.04,0.5,0.2,5.9,2.76,0.468,15.346
Mark Bryant,34.0,CHI,45,26.758,26:45,0.483,0.645,0.0,9.044,5.156,1.067,0.706,0.756,0.356,50,1.111,2.044,3.111,1.511,3.311,7.733,3.733,2.444,1.578,0.022,0.0,7.711,3.733,0.484,18.653
Chucky Brown,31.0,CHH,48,24.872,24:52,0.472,0.678,0.375,8.479,3.625,1.188,1.5,0.333,0.396,35,0.729,0.75,2.875,0.792,2.208,7.771,3.667,1.229,0.833,0.833,0.312,6.938,3.354,0.483,16.006
Kurt Thomas,26.0,NYK,50,23.636,23:38,0.462,0.611,0.0,8.12,5.72,1.1,0.753,0.9,0.34,62,1.24,1.64,4.08,1.46,3.18,7.36,3.4,2.16,1.32,0.02,0.0,7.34,3.4,0.463,18.894
Peja Stojakovic,22.0,SAC,48,21.359,21:21,0.378,0.851,0.32,8.375,2.979,1.5,1.358,0.854,0.146,48,1.0,0.896,2.083,1.104,0.896,7.771,2.938,1.542,1.312,3.708,1.188,4.062,1.75,0.431,16.096
Michael Olowokandi,24.0,LAC,45,28.469,28:28,0.431,0.483,,8.911,7.933,0.556,0.294,0.6,1.222,82,1.822,2.667,5.267,1.889,3.044,8.867,3.822,2.622,1.267,0.0,0.0,8.867,3.822,0.431,22.842
Othella Harrington,25.0,HOU,41,21.984,21:59,0.513,0.721,,9.756,6.0,0.366,0.246,0.146,0.61,31,0.756,1.756,4.244,1.488,2.512,7.415,3.805,2.976,2.146,0.0,0.0,7.415,3.805,0.513,18.285
Dale Davis,30.0,IND,50,27.503,27:30,0.533,0.618,,7.96,8.32,0.44,0.512,0.4,1.14,77,1.54,3.1,5.22,0.86,2.3,6.04,3.22,2.46,1.52,0.0,0.0,6.04,3.22,0.533,22.364
Clar. Weatherspoon,28.0,MIA,49,21.221,21:13,0.534,0.804,,8.102,4.959,0.694,0.557,0.571,0.347,45,0.918,1.469,3.49,1.245,2.184,5.388,2.878,2.918,2.347,0.0,0.0,5.388,2.878,0.534,16.604
Rick Fox,29.0,LAL,44,21.357,21:21,0.448,0.742,0.337,8.955,2.023,2.023,1.589,0.636,0.227,38,0.864,0.591,1.432,1.273,2.591,7.5,3.364,2.023,1.5,2.159,0.727,5.341,2.636,0.494,15.734
Ron Harper,35.0,CHI,35,31.624,31:37,0.377,0.703,0.318,11.2,5.143,3.286,1.769,1.714,1.0,95,2.714,1.4,3.743,1.857,2.257,11.143,4.2,2.886,2.029,2.429,0.771,8.714,3.429,0.393,28.586
Calbert Cheaney,27.0,WAS,50,25.329,25:19,0.414,0.493,0.216,7.7,2.82,1.46,1.738,0.78,0.32,55,1.1,0.66,2.16,0.84,2.92,8.3,3.44,1.34,0.66,0.74,0.16,7.56,3.28,0.434,15.734
Dirk Nowitzki,21.0,DAL,47,20.409,20:24,0.405,0.773,0.206,8.191,3.447,1.0,0.644,0.617,0.574,56,1.191,0.872,2.574,1.553,2.234,7.149,2.894,2.723,2.106,1.447,0.298,5.702,2.596,0.455,15.849
Charlie Ward,28.0,NYK,50,31.068,31:04,0.404,0.705,0.356,7.56,3.44,5.42,2.069,2.06,0.16,111,2.22,0.46,2.98,2.62,2.1,6.68,2.7,1.56,1.1,2.98,1.06,3.7,1.64,0.443,23.858
Mark Jackson,34.0,IND,49,28.16,28:09,0.419,0.823,0.311,7.612,3.755,7.878,3.899,0.857,0.061,45,0.918,0.673,3.082,2.02,1.184,6.714,2.816,1.612,1.327,2.102,0.653,4.612,2.163,0.469,24.669
Brevin Knight,23.0,CLE,39,30.485,30:29,0.425,0.745,0.0,9.564,3.359,7.744,2.876,1.795,0.179,77,1.974,0.41,2.949,2.692,2.949,8.077,3.436,3.615,2.692,0.128,0.0,7.949,3.436,0.432,28.441
Andrew DeClercq,26.0,CLE,47,23.442,23:26,0.5,0.674,,7.894,5.426,0.66,0.574,1.064,0.617,79,1.681,2.213,3.213,1.149,3.426,5.872,2.936,3.0,2.021,0.0,0.0,5.872,2.936,0.5,19.287
J.R. Reid,31.0,LAL,41,25.153,25:09,0.477,0.766,0.0,9.0,5.171,1.171,0.941,0.902,0.244,47,1.146,1.098,4.073,1.244,3.293,6.756,3.22,3.341,2.561,0.024,0.0,6.732,3.22,0.478,19.156
Howard Eisley,26.0,UTA,50,20.769,20:46,0.446,0.838,0.42,7.36,1.88,3.7,1.697,0.6,0.04,32,0.64,0.24,1.64,2.18,2.44,6.28,2.8,1.6,1.34,1.0,0.42,5.28,2.38,0.451,14.906
Olden Polynice,34.0,SEA,48,30.824,30:49,0.472,0.309,1.0,7.667,8.854,0.896,0.878,0.417,0.625,50,1.042,3.833,5.021,1.021,3.125,7.458,3.521,1.958,0.604,0.021,0.021,7.438,3.5,0.471,21.74
Tim Thomas,22.0,MIL,50,16.265,16:15,0.473,0.652,0.309,7.16,2.52,0.92,1.0,0.52,0.24,38,0.76,0.98,1.54,0.92,2.14,5.58,2.64,2.24,1.46,1.36,0.42,4.22,2.22,0.526,12.924
Jamal Mashburn,26.0,MIA,24,35.568,35:34,0.451,0.721,0.433,14.833,6.083,3.125,1.25,0.833,0.125,23,0.958,1.0,5.083,2.5,2.417,12.375,5.583,4.333,3.125,1.25,0.542,11.125,5.042,0.453,27.196
George Lynch,28.0,PHI,43,30.578,30:34,0.421,0.631,0.391,8.279,6.488,1.767,0.962,1.977,0.512,107,2.488,2.558,3.93,1.837,3.302,8.116,3.419,1.953,1.233,0.535,0.209,7.581,3.209,0.423,24.344
Jerome Williams,26.0,DET,50,23.124,23:07,0.5,0.673,,7.1,6.98,0.46,0.561,1.26,0.14,70,1.4,3.16,3.82,0.82,2.16,4.96,2.48,3.18,2.14,0.0,0.0,4.96,2.48,0.5,19.546
Bobby Jackson,26.0,MIN,50,18.773,18:46,0.405,0.772,0.37,7.06,2.7,3.34,2.227,0.78,0.06,42,0.84,0.86,1.84,1.5,1.5,6.96,2.82,1.58,1.22,0.54,0.2,6.42,2.62,0.408,16.33
Tyrone Corbin,36.0,ATL,47,22.747,22:44,0.392,0.65,0.319,7.489,3.085,0.915,1.0,0.66,0.149,38,0.809,0.787,2.298,0.915,1.574,7.106,2.787,1.702,1.106,2.532,0.809,4.574,1.979,0.433,14.074
Danny Ferry,32.0,CLE,50,21.073,21:04,0.476,0.879,0.392,6.98,2.04,1.06,1.359,0.46,0.2,33,0.66,0.32,1.72,0.78,2.26,5.92,2.82,0.66,0.58,1.94,0.76,3.98,2.06,0.518,12.218
Rodney Rogers,28.0,LAC,47,20.611,20:36,0.441,0.673,0.286,7.404,3.809,1.638,1.167,1.0,0.468,69,1.468,1.383,2.426,1.404,2.979,6.319,2.787,2.149,1.447,1.34,0.383,4.979,2.404,0.483,17.432
Charles Oakley,35.0,TOR,50,32.677,32:40,0.428,0.807,0.2,6.96,7.48,3.36,1.75,0.92,0.42,67,1.34,1.92,5.56,1.92,3.64,6.54,2.8,1.66,1.34,0.1,0.02,6.44,2.78,0.432,23.076
Travis Best,26.0,IND,49,21.304,21:18,0.416,0.843,0.373,7.061,1.633,3.449,2.726,0.857,0.082,46,0.939,0.388,1.245,1.265,2.265,6.224,2.592,1.694,1.429,1.204,0.449,5.02,2.143,0.427,15.745
Randy Brown,31.0,CHI,39,29.338,29:20,0.414,0.762,0.0,8.821,3.385,3.821,1.862,1.744,0.205,76,1.949,0.692,2.692,2.051,2.41,8.179,3.385,2.692,2.051,0.256,0.0,7.923,3.385,0.427,22.408
Luc Longley,30.0,PHX,39,23.858,23:51,0.483,0.776,,8.692,5.692,1.154,0.849,0.59,0.538,44,1.128,1.538,4.154,1.359,3.051,7.436,3.59,1.949,1.513,0.0,0.0,7.436,3.59,0.483,19.279
Dan Majerle,33.0,MIA,48,33.855,33:51,0.396,0.717,0.335,7.021,4.333,3.125,2.727,0.792,0.146,45,0.938,0.438,3.896,1.146,2.083,6.208,2.458,0.958,0.688,4.229,1.417,1.979,1.042,0.526,18.575
Tony Battie,23.0,BOS,50,22.396,22:23,0.519,0.672,0.0,6.7,6.0,1.06,1.178,0.58,1.42,100,2.0,1.92,4.08,0.9,3.18,5.66,2.94,1.22,0.82,0.06,0.0,5.6,2.94,0.525,20.59
Marcus Camby,25.0,NYK,46,20.572,20:34,0.521,0.553,,7.152,5.5,0.261,0.308,0.63,1.609,103,2.239,2.217,3.283,0.848,2.848,5.674,2.957,2.239,1.239,0.0,0.0,5.674,2.957,0.521,20.013
Chris Childs,31.0,NYK,48,27.049,27:02,0.427,0.821,0.383,6.833,2.771,4.021,2.271,0.917,0.021,45,0.938,0.375,2.396,1.771,3.25,5.562,2.375,1.625,1.333,1.958,0.75,3.604,1.625,0.451,17.231
Tyrone Hill,31.0,PHI,38,29.175,29:10,0.455,0.54,,8.553,7.553,0.921,0.593,0.895,0.421,50,1.316,3.026,4.526,1.553,3.816,7.053,3.211,3.947,2.132,0.0,0.0,7.053,3.211,0.455,21.392
Bryant Stith,28.0,DEN,46,25.965,25:57,0.393,0.859,0.292,6.957,2.326,1.783,1.822,0.609,0.326,43,0.935,0.652,1.674,0.978,1.413,6.304,2.478,1.543,1.326,2.304,0.674,4.0,1.804,0.451,14.248
Greg Anthony,31.0,POR,50,16.118,16:07,0.414,0.697,0.392,6.38,1.26,2.0,1.818,1.32,0.06,69,1.38,0.28,0.98,1.1,1.5,5.02,2.08,1.78,1.24,2.5,0.98,2.52,1.1,0.437,13.932
Lorenzen Wright,23.0,LAC,48,23.633,23:37,0.458,0.692,0.0,6.646,7.521,0.688,0.688,0.542,0.75,62,1.292,2.958,4.562,1.0,3.375,5.417,2.479,2.438,1.688,0.021,0.0,5.396,2.479,0.459,19.577
Steve Nash,25.0,DAL,40,31.75,31:45,0.363,0.826,0.374,7.875,2.85,5.475,2.639,0.925,0.05,39,0.975,0.8,2.05,2.075,2.45,7.85,2.85,1.15,0.95,3.275,1.225,4.575,1.625,0.355,20.357
Derek Harper,37.0,LAL,45,24.894,24:53,0.412,0.812,0.368,6.867,1.489,4.156,3.596,0.978,0.089,48,1.067,0.289,1.2,1.156,1.467,6.467,2.667,0.711,0.578,2.6,0.956,3.867,1.711,0.443,16.931
Jason Caffey,26.0,GSW,35,24.997,24:59,0.444,0.633,0.0,8.8,5.857,0.514,0.24,0.686,0.257,33,0.943,2.257,3.6,2.143,3.229,7.914,3.514,2.8,1.771,0.029,0.0,7.886,3.514,0.446,17.286
Kornel David,27.0,CHI,50,18.031,18:01,0.449,0.811,0.0,6.16,3.46,0.8,0.833,0.46,0.34,40,0.8,1.4,2.06,0.96,1.76,4.86,2.18,2.22,1.8,0.02,0.0,4.84,2.18,0.45,12.952
Michael Doleac,22.0,ORL,49,15.907,15:54,0.468,0.675,,6.204,3.02,0.408,0.769,0.388,0.347,36,0.735,1.347,1.673,0.531,2.388,5.449,2.551,1.633,1.102,0.0,0.0,5.449,2.551,0.468,12.114
Johnny Newman,35.0,CLE,50,19.0,19:00,0.422,0.81,0.377,6.06,1.5,0.82,1.0,0.56,0.24,40,0.8,0.3,1.2,0.82,2.52,5.02,2.12,1.68,1.36,1.22,0.46,3.8,1.66,0.437,10.67
Chuck Person,35.0,CHH,50,19.84,19:50,0.388,0.75,0.35,6.06,2.64,1.2,1.463,0.4,0.16,28,0.56,0.34,2.3,0.82,1.8,5.78,2.24,0.64,0.48,3.14,1.1,2.64,1.14,0.432,11.888
Jaren Jackson,31.0,SAS,47,18.349,18:20,0.38,0.821,0.361,6.404,2.106,1.043,1.324,0.872,0.191,50,1.064,0.447,1.66,0.787,1.34,6.043,2.298,0.83,0.681,3.128,1.128,2.915,1.17,0.401,12.9
Derek Fisher,24.0,LAL,50,22.618,22:37,0.376,0.759,0.392,5.92,1.82,3.94,2.558,1.22,0.02,62,1.24,0.42,1.4,1.54,1.9,5.26,1.98,1.58,1.2,1.94,0.76,3.32,1.22,0.367,16.194
Darrick Martin,28.0,LAC,37,25.472,25:28,0.367,0.803,0.292,8.0,1.297,3.892,2.149,1.162,0.108,47,1.27,0.135,1.162,1.811,2.216,7.514,2.757,2.054,1.649,2.865,0.838,4.649,1.919,0.413,17.395
Brent Price,30.0,HOU,40,20.319,20:19,0.483,0.754,0.411,7.3,1.95,2.825,1.738,0.825,0.025,34,0.85,0.45,1.5,1.625,2.25,5.175,2.5,1.525,1.15,2.8,1.15,2.375,1.35,0.568,14.802
Chris Crawford,24.0,ATL,42,18.649,18:38,0.431,0.814,0.333,6.857,2.119,0.571,0.5,0.238,0.31,23,0.548,0.857,1.262,1.143,2.524,6.071,2.619,1.667,1.357,0.786,0.262,5.286,2.357,0.446,10.757
Malik Rose,24.0,SAS,47,12.895,12:53,0.463,0.671,0.0,6.043,3.872,0.617,0.518,0.851,0.468,62,1.319,1.915,1.957,1.191,2.553,4.277,1.979,3.106,2.085,0.021,0.0,4.255,1.979,0.465,14.381
Vinny Del Negro,32.0,MIL,48,22.84,22:50,0.422,0.8,0.433,5.854,2.125,3.625,3.164,0.688,0.062,36,0.75,0.292,1.833,1.146,1.292,5.625,2.375,1.042,0.833,0.625,0.271,5.0,2.104,0.421,14.946
Armen Gilliam,35.0,MIL,34,19.681,19:40,0.453,0.782,0.0,8.265,3.706,0.559,0.528,0.647,0.353,34,1.0,0.971,2.735,1.059,1.412,6.559,2.971,2.971,2.324,0.029,0.0,6.529,2.971,0.455,15.491
Eric Williams,26.0,DEN,38,20.409,20:24,0.365,0.799,0.231,7.289,2.132,0.974,0.755,0.711,0.211,35,0.921,0.895,1.237,1.289,2.0,5.763,2.105,3.658,2.921,0.684,0.158,5.079,1.947,0.383,12.782
Ben Wallace,24.0,WAS,46,26.744,26:44,0.576,0.356,,5.978,8.326,0.391,0.5,1.087,1.957,140,3.043,2.957,5.37,0.783,2.413,4.304,2.478,2.87,1.022,0.0,0.0,4.304,2.478,0.576,24.904
Jud Buechler,31.0,DET,50,21.118,21:07,0.417,0.722,0.412,5.48,2.66,1.14,2.714,0.74,0.26,50,1.0,0.58,2.08,0.42,1.66,4.8,2.0,0.36,0.26,2.96,1.22,1.84,0.78,0.424,12.962
Greg Ostertag,26.0,UTA,48,27.962,27:57,0.476,0.62,,5.688,7.25,0.479,0.511,0.25,2.729,143,2.979,2.188,5.062,0.938,2.917,4.333,2.062,2.521,1.562,0.0,0.0,4.333,2.062,0.476,23.106
Chris Gatling,31.0,MIL,48,16.187,16:11,0.442,0.398,0.125,5.667,3.729,0.667,0.516,0.667,0.208,42,0.875,1.083,2.646,1.292,2.458,5.521,2.438,1.938,0.771,0.167,0.021,5.354,2.417,0.451,12.475
Bryant Reeves,26.0,VAN,25,28.117,28:07,0.406,0.578,0.0,10.84,5.52,1.48,0.787,0.52,0.32,21,0.84,2.0,3.52,1.88,4.12,10.04,4.08,4.64,2.68,0.04,0.0,10.0,4.08,0.408,20.324
Anthony Peeler,29.0,MIN,28,28.878,28:52,0.379,0.732,0.298,9.643,3.0,2.786,2.053,1.25,0.214,41,1.464,1.071,1.929,1.357,2.143,9.714,3.679,1.464,1.071,4.071,1.214,5.643,2.464,0.437,20.457
Dean Garrett,32.0,MIN,49,21.554,21:33,0.502,0.745,,5.51,5.245,0.571,0.966,0.612,0.918,75,1.531,2.02,3.224,0.592,2.306,4.714,2.367,1.041,0.776,0.0,0.0,4.714,2.367,0.502,16.661
Cherokee Parks,26.0,VAN,48,23.255,23:15,0.429,0.545,0.0,5.542,5.062,0.75,0.735,0.583,0.583,56,1.167,1.562,3.5,1.021,2.375,5.729,2.458,1.146,0.625,0.021,0.0,5.708,2.458,0.431,15.221
Cory Alexander,26.0,DEN,36,21.488,21:29,0.373,0.841,0.286,7.25,2.056,3.306,1.725,0.972,0.139,40,1.111,0.194,1.861,1.917,2.139,7.222,2.694,1.222,1.028,2.917,0.833,4.306,1.861,0.432,16.092
Robert Traylor,22.0,MIL,49,16.032,16:01,0.537,0.538,0.0,5.286,3.714,0.776,0.905,0.898,0.898,88,1.796,1.633,2.082,0.857,2.857,4.102,2.204,1.633,0.878,0.02,0.0,4.082,2.204,0.54,15.437
Ervin Johnson,31.0,MIL,50,20.538,20:32,0.508,0.61,,5.12,6.4,0.38,0.404,0.58,1.14,86,1.72,2.4,4.0,0.94,3.02,3.78,1.92,2.1,1.28,0.0,0.0,3.78,1.92,0.508,17.59
Malik Sealy,29.0,MIN,31,23.6,23:36,0.411,0.902,0.261,8.097,2.968,1.161,1.091,0.968,0.161,35,1.129,0.742,2.226,1.065,2.194,7.452,3.065,1.968,1.774,0.742,0.194,6.71,2.871,0.428,15.723
Erick Strickland,25.0,DAL,33,17.186,17:11,0.403,0.815,0.305,7.545,2.515,1.939,1.778,1.212,0.061,42,1.273,0.364,2.152,1.091,1.333,6.697,2.697,1.97,1.606,1.788,0.545,4.909,2.152,0.438,16.2
Alvin Williams,24.0,TOR,50,21.025,21:01,0.401,0.846,0.333,4.96,1.64,2.6,2.321,1.02,0.24,63,1.26,0.38,1.26,1.12,1.88,4.74,1.9,1.04,0.88,0.84,0.28,3.9,1.62,0.415,13.488
Sherman Douglas,32.0,LAC,30,28.133,28:07,0.438,0.632,0.0,8.233,1.933,4.133,2.033,0.9,0.1,30,1.0,0.533,1.4,2.033,1.8,7.3,3.2,2.9,1.833,0.367,0.0,6.933,3.2,0.462,17.72
Tony Delk,25.0,GSW,36,17.504,17:30,0.364,0.648,0.242,6.833,1.5,2.639,2.111,0.444,0.167,22,0.611,0.306,1.194,1.25,1.306,7.028,2.556,1.972,1.278,1.833,0.444,5.194,2.111,0.406,13.175
A.C. Green,35.0,DAL,50,18.467,18:28,0.422,0.577,0.0,4.92,4.56,0.5,1.316,0.56,0.16,36,0.72,1.64,2.92,0.38,1.38,5.12,2.16,1.04,0.6,0.16,0.0,4.96,2.16,0.435,12.922
Anthony Johnson,24.0,ATL,49,18.083,18:04,0.404,0.695,0.263,4.98,1.531,2.184,1.646,0.714,0.143,42,0.857,0.327,1.204,1.327,1.367,4.592,1.857,1.673,1.163,0.388,0.102,4.204,1.755,0.417,11.337
Michael Curry,30.0,MIL,50,22.851,22:51,0.437,0.797,0.067,4.88,2.16,1.56,2.108,0.84,0.14,49,0.98,0.38,1.78,0.74,2.7,4.12,1.8,1.58,1.26,0.3,0.02,3.82,1.78,0.466,12.012
Don Reid,25.0,DET,47,19.908,19:54,0.557,0.608,,5.149,3.617,0.702,0.917,0.574,0.915,70,1.489,1.404,2.213,0.766,3.319,3.702,2.064,1.681,1.021,0.0,0.0,3.702,2.064,0.557,14.245
Jayson Williams,31.0,NJN,30,34.031,34:01,0.445,0.565,0.0,8.067,12.0,1.1,0.717,0.8,2.0,84,2.8,4.9,7.1,1.533,4.2,7.267,3.233,2.833,1.6,0.067,0.0,7.2,3.233,0.449,30.983
Aaron McKie,26.0,PHI,50,19.177,19:10,0.401,0.71,0.194,4.8,2.8,2.0,1.754,1.26,0.06,66,1.32,0.54,2.26,1.14,1.8,4.74,1.9,1.24,0.88,0.62,0.12,4.12,1.78,0.432,13.98
Sam Perkins,38.0,IND,48,16.433,16:25,0.4,0.717,0.389,4.958,2.875,0.521,1.136,0.312,0.292,29,0.604,0.75,2.125,0.458,1.542,4.167,1.667,1.25,0.896,1.875,0.729,2.292,0.938,0.409,10.544
Brad Miller,23.0,CHH,38,12.278,12:16,0.565,0.794,0.5,6.263,3.079,0.579,0.688,0.237,0.474,27,0.711,0.921,2.158,0.842,1.711,3.632,2.053,2.684,2.132,0.053,0.026,3.579,2.026,0.566,12.116
Dennis Scott,30.0,MIN,36,20.562,20:33,0.408,0.742,0.381,6.5,1.611,1.111,2.105,0.417,0.083,18,0.5,0.222,1.389,0.528,1.361,5.917,2.417,0.861,0.639,2.694,1.028,3.222,1.389,0.431,11.072
