PLAYER_NAME,AGE,TEAM_ABBREVIATION,GP,MPG,clock,FG%,FT%,3P%,PPG,RPG,APG,AST_TO,SPG,BPG,STOCKS,STOCKS_PG,OREB_PG,DREB_PG,TOV_PG,PF_PG,FGA_PG,FGM_PG,FTA_PG,FTM_PG,3PA_PG,3PM_PG,2PA_PG,2PM_PG,2P%,NBA_FANTASY_PTS_PG
Wayne Ellington,30.0,MIA,77,26.509,26:30,0.407,0.859,0.392,11.221,2.831,1.026,1.519,0.688,0.104,61,0.792,0.299,2.532,0.675,1.221,9.091,3.701,1.013,0.87,7.519,2.948,1.571,0.753,0.479,17.858
Domantas Sabonis,22.0,IND,74,24.461,24:27,0.514,0.75,0.351,11.635,7.73,2.041,1.102,0.541,0.432,72,0.973,2.23,5.5,1.851,2.973,8.932,4.595,3.027,2.27,0.5,0.176,8.432,4.419,0.524,25.039
Nikola Mirotic,27.0,NOP,55,27.163,27:09,0.447,0.818,0.377,15.618,7.364,1.455,1.29,0.8,0.709,83,1.509,1.073,6.291,1.127,1.964,12.436,5.564,2.491,2.036,6.509,2.455,5.927,3.109,0.525,30.036
Caris LeVert,23.0,BKN,71,26.249,26:14,0.435,0.711,0.347,12.085,3.662,4.211,1.954,1.155,0.31,104,1.465,0.746,2.915,2.155,2.239,10.352,4.507,2.634,1.873,3.451,1.197,6.901,3.31,0.48,25.035
Zach Randolph,36.0,SAC,59,25.553,25:33,0.473,0.785,0.347,14.525,6.729,2.153,1.095,0.712,0.169,52,0.881,1.644,5.085,1.966,2.017,12.932,6.119,1.814,1.424,2.492,0.864,10.441,5.254,0.503,26.507
Darren Collison,30.0,IND,69,29.252,29:15,0.495,0.882,0.468,12.391,2.58,5.333,4.279,1.333,0.217,107,1.551,0.536,2.043,1.246,1.768,9.246,4.58,2.087,1.841,2.971,1.391,6.275,3.188,0.508,26.893
Joe Harris,26.0,BKN,78,25.315,25:18,0.491,0.827,0.419,10.846,3.333,1.641,1.407,0.449,0.256,55,0.705,0.654,2.679,1.167,1.962,7.962,3.91,1.333,1.103,4.59,1.923,3.372,1.987,0.589,18.256
Jeff Green,31.0,CLE,78,23.433,23:25,0.477,0.868,0.312,10.846,3.154,1.269,1.32,0.526,0.436,75,0.962,0.769,2.385,0.962,1.91,7.923,3.782,3.0,2.603,2.179,0.679,5.744,3.103,0.54,18.458
De'Aaron Fox,20.0,SAC,73,27.747,27:44,0.412,0.723,0.307,11.562,2.795,4.384,1.85,0.959,0.274,90,1.233,0.452,2.342,2.37,2.233,10.918,4.493,2.671,1.932,2.096,0.644,8.822,3.849,0.436,22.819
Tyler Johnson,26.0,MIA,72,28.503,28:30,0.435,0.822,0.367,11.708,3.444,2.292,2.037,0.833,0.472,94,1.306,0.472,2.972,1.125,2.056,9.875,4.292,1.792,1.472,4.5,1.653,5.375,2.639,0.491,22.071
Markieff Morris,28.0,WAS,73,26.956,26:57,0.48,0.82,0.367,11.521,5.603,1.945,1.118,0.767,0.521,94,1.288,1.027,4.575,1.74,2.959,9.411,4.521,1.753,1.438,2.836,1.041,6.575,3.479,0.529,23.285
Yogi Ferrell,25.0,DAL,82,27.823,27:49,0.426,0.796,0.373,10.22,3.037,2.451,2.577,0.78,0.11,73,0.89,0.317,2.72,0.951,1.866,8.902,3.793,1.256,1.0,4.378,1.634,4.524,2.159,0.477,19.26
Kent Bazemore,28.0,ATL,65,27.53,27:31,0.42,0.796,0.394,12.862,3.815,3.508,1.452,1.538,0.692,145,2.231,0.385,3.431,2.415,2.262,10.4,4.369,3.092,2.462,4.215,1.662,6.185,2.708,0.438,26.978
Montrezl Harrell,24.0,LAC,76,17.015,17:00,0.635,0.626,0.143,11.0,4.026,0.974,1.088,0.474,0.684,88,1.158,1.355,2.671,0.895,1.882,7.211,4.579,2.921,1.829,0.092,0.013,7.118,4.566,0.641,19.871
Myles Turner,22.0,IND,65,28.249,28:14,0.479,0.777,0.357,12.738,6.415,1.338,0.906,0.585,1.815,156,2.4,1.431,4.985,1.477,2.862,9.831,4.708,3.169,2.462,2.415,0.862,7.415,3.846,0.519,28.168
Jamal Crawford,38.0,MIN,80,20.666,20:39,0.415,0.903,0.331,10.275,1.238,2.312,1.947,0.5,0.112,49,0.612,0.262,0.975,1.188,1.062,9.275,3.85,1.412,1.275,3.925,1.3,5.35,2.55,0.477,15.879
Patty Mills,29.0,SAS,82,25.698,25:41,0.411,0.89,0.372,9.988,1.878,2.793,2.16,0.671,0.134,66,0.805,0.317,1.561,1.293,1.561,8.317,3.415,1.439,1.28,5.049,1.878,3.268,1.537,0.47,17.552
Wesley Matthews,31.0,DAL,63,33.832,33:49,0.406,0.822,0.381,12.73,3.143,2.73,2.072,1.206,0.254,92,1.46,0.444,2.698,1.317,2.222,11.063,4.492,1.603,1.317,6.381,2.429,4.683,2.063,0.441,23.66
J.J. Barea,34.0,DAL,69,23.236,23:14,0.439,0.784,0.367,11.609,2.913,6.29,3.035,0.507,0.043,38,0.551,0.217,2.696,2.072,1.203,10.0,4.391,1.478,1.159,4.536,1.667,5.464,2.725,0.499,24.119
Elfrid Payton,24.0,PHX,63,28.707,28:42,0.493,0.649,0.326,12.651,4.349,6.238,2.339,1.317,0.349,105,1.667,1.016,3.333,2.667,2.333,10.587,5.222,2.667,1.73,1.46,0.476,9.127,4.746,0.52,29.56
John Wall,27.0,WAS,41,34.386,34:23,0.42,0.726,0.371,19.439,3.659,9.585,2.487,1.39,1.098,102,2.488,0.537,3.122,3.854,1.951,16.268,6.829,5.878,4.268,4.073,1.512,12.195,5.317,0.436,41.817
James Johnson,31.0,MIA,73,26.62,26:37,0.503,0.698,0.308,10.795,4.904,3.836,1.986,0.959,0.699,121,1.658,0.836,4.068,1.932,2.63,8.411,4.233,2.219,1.548,2.534,0.781,5.877,3.452,0.587,25.474
Denzel Valentine,24.0,CHI,77,27.21,27:12,0.417,0.745,0.386,10.169,5.104,3.169,2.465,0.844,0.143,76,0.987,0.623,4.481,1.286,2.403,9.364,3.909,0.662,0.494,4.805,1.857,4.558,2.052,0.45,22.722
Trevor Ariza,33.0,HOU,67,33.869,33:52,0.412,0.854,0.368,11.672,4.388,1.567,2.019,1.463,0.194,111,1.657,0.493,3.896,0.776,1.97,9.716,4.0,1.328,1.134,6.896,2.537,2.821,1.463,0.519,23.482
John Collins,20.0,ATL,74,24.116,24:06,0.576,0.715,0.34,10.5,7.311,1.324,0.933,0.635,1.081,127,1.716,2.378,4.932,1.419,2.905,7.365,4.243,2.514,1.797,0.635,0.216,6.73,4.027,0.598,24.989
Pau Gasol,37.0,SAS,77,23.531,23:31,0.458,0.756,0.358,10.065,8.039,3.091,2.204,0.312,1.026,103,1.338,1.675,6.364,1.403,1.571,8.143,3.727,2.714,2.052,1.558,0.558,6.584,3.169,0.481,26.958
Draymond Green,28.0,GSW,70,32.669,32:40,0.454,0.775,0.301,11.043,7.643,7.257,2.515,1.357,1.3,186,2.657,1.071,6.571,2.886,2.643,8.843,4.014,2.471,1.914,3.657,1.1,5.186,2.914,0.562,36.186
Jae Crowder,27.0,UTA,80,26.119,26:07,0.404,0.818,0.323,9.662,3.438,1.238,1.338,0.8,0.262,85,1.062,0.738,2.7,0.925,2.338,8.388,3.388,1.85,1.512,4.262,1.375,4.125,2.013,0.488,17.906
D.J. Augustin,30.0,ORL,75,23.467,23:28,0.452,0.868,0.419,10.213,2.133,3.827,2.333,0.72,0.0,54,0.72,0.4,1.733,1.64,1.253,7.2,3.253,2.52,2.187,3.627,1.52,3.573,1.733,0.485,19.033
Dwyane Wade,36.0,MIA,67,22.927,22:55,0.438,0.714,0.288,11.418,3.761,3.403,1.629,0.91,0.701,108,1.612,0.746,3.015,2.09,1.851,10.179,4.463,2.821,2.015,1.657,0.478,8.522,3.985,0.468,23.782
Lance Stephenson,27.0,IND,82,22.561,22:33,0.427,0.661,0.289,9.232,5.171,2.866,1.794,0.561,0.207,63,0.768,0.756,4.415,1.598,2.159,8.646,3.695,1.549,1.024,2.829,0.817,5.817,2.878,0.495,20.443
Rudy Gobert,26.0,UTA,56,32.429,32:25,0.622,0.682,,13.5,10.732,1.429,0.748,0.786,2.304,173,3.089,2.946,7.786,1.911,2.732,7.929,4.929,5.339,3.643,0.0,0.0,7.929,4.929,0.622,35.879
Robin Lopez,30.0,CHI,64,26.403,26:24,0.53,0.756,0.286,11.812,4.531,1.938,1.159,0.219,0.828,67,1.047,2.094,2.438,1.672,1.703,10.078,5.344,1.406,1.062,0.219,0.062,9.859,5.281,0.536,21.625
Hassan Whiteside,29.0,MIA,54,25.261,25:15,0.54,0.703,1.0,13.963,11.444,1.0,0.587,0.685,1.741,131,2.426,3.222,8.222,1.704,2.426,10.704,5.778,3.37,2.37,0.037,0.037,10.667,5.741,0.538,34.77
Ersan Ilyasova,31.0,PHI,69,25.067,25:04,0.452,0.778,0.36,10.87,5.87,1.304,1.25,0.884,0.377,87,1.261,1.71,4.159,1.043,2.275,8.884,4.014,1.957,1.522,3.667,1.319,5.217,2.696,0.517,22.609
Marvin Williams,32.0,CHA,78,25.716,25:42,0.458,0.829,0.413,9.538,4.744,1.231,1.455,0.718,0.487,94,1.205,0.949,3.795,0.846,1.487,7.218,3.308,1.577,1.308,3.91,1.615,3.308,1.692,0.512,19.846
D'Angelo Russell,22.0,BKN,48,25.702,25:42,0.414,0.74,0.324,15.479,3.938,5.188,1.694,0.75,0.354,53,1.104,0.625,3.312,3.062,1.938,14.0,5.792,2.729,2.021,5.792,1.875,8.208,3.917,0.477,28.235
Nicolas Batum,29.0,CHA,64,30.95,30:57,0.415,0.831,0.336,11.562,4.781,5.453,2.664,1.016,0.359,88,1.375,0.891,3.891,2.047,1.125,10.156,4.219,2.031,1.688,4.281,1.438,5.875,2.781,0.473,27.558
Wilson Chandler,31.0,DEN,74,31.706,31:42,0.445,0.772,0.358,9.973,5.378,2.149,1.728,0.581,0.527,82,1.108,1.378,4.0,1.243,2.108,8.527,3.797,1.541,1.189,3.324,1.189,5.203,2.608,0.501,21.731
Marcus Morris Sr.,28.0,BOS,54,26.705,26:42,0.429,0.805,0.368,13.593,5.352,1.333,1.108,0.648,0.222,47,0.87,0.796,4.556,1.204,1.852,11.315,4.852,2.852,2.296,4.333,1.593,6.981,3.259,0.467,23.422
Trey Lyles,22.0,DEN,73,19.05,19:03,0.491,0.706,0.381,9.918,4.753,1.247,1.492,0.411,0.466,64,0.877,0.753,4.0,0.836,1.521,7.534,3.699,1.959,1.384,2.986,1.137,4.548,2.562,0.563,19.286
Mario Hezonja,23.0,ORL,75,22.094,22:05,0.442,0.819,0.337,9.627,3.747,1.413,1.233,1.08,0.413,112,1.493,0.547,3.2,1.147,1.787,8.227,3.64,1.4,1.147,3.56,1.2,4.667,2.44,0.523,19.576
Anthony Tolliver,33.0,DET,79,22.241,22:14,0.464,0.797,0.436,8.899,3.051,1.139,1.552,0.405,0.266,53,0.671,0.633,2.418,0.734,1.823,5.975,2.772,1.684,1.342,4.62,2.013,1.354,0.759,0.561,15.547
Troy Daniels,26.0,PHX,79,20.536,20:32,0.403,0.875,0.4,8.899,1.608,0.608,0.857,0.329,0.063,31,0.392,0.152,1.456,0.709,1.734,7.278,2.937,0.81,0.709,5.797,2.316,1.481,0.62,0.419,12.208
Kris Dunn,24.0,CHI,52,29.324,29:19,0.429,0.737,0.321,13.442,4.25,5.962,2.067,2.0,0.519,131,2.519,0.462,3.788,2.885,3.346,12.808,5.5,2.192,1.615,2.577,0.827,10.231,4.673,0.457,32.158
CJ Miles,31.0,TOR,70,19.093,19:05,0.379,0.835,0.361,9.986,2.171,0.786,1.41,0.529,0.3,58,0.829,0.257,1.914,0.557,1.914,8.557,3.243,1.386,1.157,6.486,2.343,2.071,0.9,0.434,15.699
Reggie Bullock Jr.,27.0,DET,62,27.928,27:55,0.489,0.796,0.445,11.258,2.484,1.532,2.021,0.758,0.21,60,0.968,0.435,2.048,0.758,1.129,8.806,4.306,0.79,0.629,4.532,2.016,4.274,2.29,0.536,18.682
Marcin Gortat,34.0,WAS,82,25.299,25:17,0.518,0.675,,8.415,7.598,1.841,1.525,0.488,0.744,101,1.232,2.207,5.39,1.207,2.134,6.829,3.537,1.988,1.341,0.0,0.0,6.829,3.537,0.518,22.782
Jerami Grant,24.0,OKC,81,20.335,20:20,0.535,0.675,0.291,8.42,3.938,0.704,1.056,0.383,0.951,108,1.333,1.062,2.877,0.667,1.914,5.63,3.012,2.963,2.0,1.358,0.395,4.272,2.617,0.613,17.535
Michael Kidd-Gilchrist,24.0,CHA,74,25.004,25:00,0.504,0.684,0.0,9.203,4.081,0.959,1.34,0.689,0.432,83,1.122,1.135,2.946,0.716,1.932,7.568,3.811,2.311,1.581,0.027,0.0,7.541,3.811,0.505,18.188
Kyle Korver,37.0,CLE,73,21.56,21:33,0.459,0.889,0.436,9.205,2.26,1.205,1.6,0.425,0.37,58,0.795,0.123,2.137,0.753,1.781,6.63,3.041,0.986,0.877,5.151,2.247,1.479,0.795,0.537,15.356
Dwight Powell,26.0,DAL,79,21.161,21:09,0.593,0.719,0.333,8.494,5.62,1.152,1.542,0.848,0.405,99,1.253,1.709,3.911,0.747,2.354,5.443,3.228,2.342,1.684,1.063,0.354,4.38,2.873,0.656,19.978
Mike Scott,29.0,WAS,76,18.504,18:30,0.527,0.658,0.405,8.789,3.25,1.053,1.013,0.303,0.132,33,0.434,0.658,2.592,1.039,1.947,6.895,3.632,1.0,0.658,2.145,0.868,4.75,2.763,0.582,14.532
George Hill,32.0,CLE,67,27.047,27:02,0.46,0.786,0.415,9.955,2.701,2.776,2.114,0.91,0.403,88,1.313,0.627,2.075,1.313,1.91,7.657,3.522,2.09,1.642,3.06,1.269,4.597,2.254,0.49,19.988
John Henson,27.0,MIL,76,25.915,25:54,0.572,0.57,0.143,8.75,6.75,1.5,1.357,0.592,1.434,154,2.026,1.974,4.776,1.105,2.658,6.605,3.776,2.079,1.184,0.092,0.013,6.513,3.763,0.578,24.074
JR Smith,32.0,CLE,80,28.052,28:03,0.403,0.696,0.375,8.275,2.938,1.762,1.741,0.85,0.138,79,0.988,0.362,2.575,1.012,2.013,7.438,3.0,0.7,0.488,4.762,1.788,2.675,1.212,0.453,16.394
Reggie Jackson,28.0,DET,45,26.689,26:41,0.426,0.836,0.308,14.578,2.778,5.289,2.404,0.6,0.089,31,0.689,0.644,2.133,2.2,1.933,12.822,5.467,2.978,2.489,3.756,1.156,9.067,4.311,0.475,25.711
Avery Bradley,27.0,LAC,46,31.154,31:09,0.414,0.768,0.369,14.261,2.522,2.043,0.931,1.109,0.174,59,1.283,0.478,2.043,2.196,2.0,13.587,5.63,1.783,1.37,4.413,1.63,9.174,4.0,0.436,22.004
Fred VanVleet,24.0,TOR,76,20.001,20:00,0.426,0.832,0.414,8.632,2.421,3.197,3.284,0.895,0.25,87,1.145,0.329,2.092,0.974,1.711,7.171,3.053,1.329,1.105,3.434,1.421,3.737,1.632,0.437,18.793
Rudy Gay,31.0,SAS,57,21.6,21:36,0.471,0.772,0.314,11.491,5.105,1.281,0.936,0.807,0.667,84,1.474,1.333,3.772,1.368,1.719,9.421,4.439,2.544,1.965,2.07,0.649,7.351,3.789,0.516,22.591
Dejounte Murray,21.0,SAS,81,21.518,21:31,0.443,0.709,0.265,8.074,5.667,2.852,1.724,1.198,0.383,128,1.58,1.358,4.309,1.654,1.864,7.519,3.333,1.827,1.296,0.42,0.111,7.099,3.222,0.454,22.238
Cory Joseph,26.0,IND,82,26.95,26:57,0.424,0.745,0.353,7.915,3.207,3.171,2.989,0.976,0.22,98,1.195,0.476,2.732,1.061,1.72,7.366,3.122,1.146,0.854,2.317,0.817,5.049,2.305,0.457,19.044
Evan Turner,29.0,POR,79,25.745,25:44,0.447,0.85,0.318,8.215,3.089,2.19,1.747,0.595,0.367,76,0.962,0.38,2.709,1.253,2.063,7.304,3.266,1.354,1.152,1.671,0.532,5.633,2.734,0.485,16.839
Shabazz Napier,26.0,POR,74,20.75,20:45,0.42,0.841,0.376,8.703,2.297,2.027,1.667,1.095,0.189,95,1.284,0.351,1.946,1.216,1.135,7.176,3.014,1.865,1.568,2.946,1.108,4.23,1.905,0.45,17.135
Al-Farouq Aminu,27.0,POR,69,30.031,30:01,0.395,0.738,0.369,9.333,7.609,1.217,1.063,1.145,0.58,119,1.725,1.406,6.203,1.145,1.971,8.435,3.333,1.159,0.855,4.913,1.812,3.522,1.522,0.432,24.319
Darius Miller,28.0,NOP,82,23.713,23:42,0.444,0.866,0.411,7.768,2.0,1.354,1.914,0.341,0.207,45,0.549,0.22,1.78,0.707,1.951,5.939,2.634,0.817,0.707,4.366,1.793,1.573,0.841,0.535,13.138
Doug McDermott,26.0,DAL,81,21.827,21:49,0.467,0.79,0.426,7.778,2.469,0.975,1.411,0.235,0.198,35,0.432,0.494,1.975,0.691,1.506,6.272,2.926,1.0,0.79,2.667,1.136,3.605,1.79,0.497,12.809
Malcolm Brogdon,25.0,MIL,48,29.917,29:55,0.485,0.882,0.385,13.021,3.25,3.167,2.303,0.854,0.271,54,1.125,0.479,2.771,1.375,2.667,10.479,5.083,1.771,1.562,3.354,1.292,7.125,3.792,0.532,23.671
Jerian Grant,25.0,CHI,74,22.788,22:47,0.416,0.745,0.326,8.365,2.311,4.622,3.843,0.851,0.108,71,0.959,0.419,1.892,1.203,1.784,6.797,2.824,2.541,1.892,2.527,0.824,4.27,2.0,0.468,19.746
Dewayne Dedmon,28.0,ATL,62,24.875,24:52,0.524,0.779,0.355,9.952,7.887,1.452,1.059,0.645,0.823,91,1.468,1.613,6.274,1.371,2.613,7.694,4.032,1.387,1.081,2.274,0.806,5.419,3.226,0.595,24.626
Ryan Anderson,30.0,HOU,66,26.142,26:08,0.431,0.774,0.386,9.348,5.015,0.909,1.429,0.364,0.318,45,0.682,1.424,3.591,0.636,1.909,7.273,3.136,1.409,1.091,5.136,1.985,2.136,1.152,0.539,18.139
Danny Green,31.0,SAS,70,25.587,25:35,0.387,0.769,0.362,8.571,3.557,1.571,1.486,0.9,1.143,143,2.043,0.586,2.971,1.057,1.743,8.014,3.1,0.929,0.714,4.571,1.657,3.443,1.443,0.419,20.269
Stanley Johnson,22.0,DET,69,27.442,27:26,0.375,0.772,0.286,8.681,3.652,1.623,1.455,1.377,0.203,109,1.58,0.478,3.174,1.116,2.449,8.116,3.043,2.101,1.623,3.391,0.971,4.725,2.072,0.439,19.122
Devin Harris,35.0,DEN,71,18.867,18:52,0.412,0.835,0.348,8.38,1.789,2.141,2.0,0.662,0.169,59,0.831,0.169,1.62,1.07,2.225,6.394,2.634,2.394,2.0,3.197,1.113,3.197,1.521,0.476,15.161
Pascal Siakam,24.0,TOR,81,20.731,20:43,0.508,0.621,0.22,7.272,4.494,1.963,2.373,0.765,0.519,104,1.284,0.975,3.519,0.827,2.049,6.148,3.123,1.074,0.667,1.63,0.358,4.519,2.765,0.612,18.633
Alex Len,25.0,PHX,69,20.222,20:13,0.566,0.684,0.333,8.507,7.507,1.188,1.051,0.391,0.884,88,1.275,2.536,4.971,1.13,2.29,5.478,3.101,3.348,2.29,0.043,0.014,5.435,3.087,0.568,21.994
Jarrett Allen,20.0,BKN,72,20.015,20:00,0.589,0.776,0.333,8.153,5.389,0.681,0.598,0.389,1.222,116,1.611,2.0,3.389,1.139,2.042,5.514,3.25,2.042,1.583,0.208,0.069,5.306,3.181,0.599,19.335
Kyle Anderson,24.0,SAS,74,26.735,26:44,0.527,0.712,0.333,7.905,5.351,2.73,2.149,1.554,0.811,175,2.365,1.135,4.216,1.27,1.541,5.919,3.122,1.973,1.405,0.77,0.257,5.149,2.865,0.556,24.246
Nick Young,33.0,GSW,80,17.415,17:24,0.412,0.862,0.377,7.262,1.562,0.45,0.923,0.475,0.088,45,0.562,0.25,1.312,0.488,1.25,6.1,2.512,0.812,0.7,4.075,1.538,2.025,0.975,0.481,11.012
Manu Ginobili,40.0,SAS,65,19.983,19:58,0.434,0.84,0.333,8.862,2.185,2.508,1.552,0.662,0.246,59,0.908,0.292,1.892,1.615,1.938,7.123,3.092,2.015,1.692,2.954,0.985,4.169,2.108,0.506,16.352
Larry Nance Jr.,25.0,CLE,66,21.523,21:31,0.581,0.664,0.167,8.682,6.848,1.242,1.608,1.333,0.576,126,1.909,2.439,4.409,0.773,2.606,6.258,3.636,2.076,1.379,0.182,0.03,6.076,3.606,0.594,23.718
JaMychal Green,28.0,MEM,55,28.033,28:01,0.457,0.721,0.339,10.345,8.436,1.436,1.039,0.582,0.455,57,1.036,2.673,5.764,1.382,2.782,8.873,4.055,2.018,1.455,2.309,0.782,6.564,3.273,0.499,24.351
Jakob Poeltl,22.0,TOR,82,18.58,18:34,0.659,0.594,0.5,6.915,4.793,0.695,0.671,0.476,1.22,139,1.695,2.012,2.78,1.037,2.585,4.683,3.085,1.232,0.732,0.024,0.012,4.659,3.073,0.66,17.757
Jarell Martin,24.0,MEM,73,22.748,22:44,0.446,0.767,0.347,7.74,4.356,1.0,0.849,0.534,0.671,88,1.205,1.329,3.027,1.178,2.89,6.795,3.027,1.589,1.219,1.342,0.466,5.452,2.562,0.47,16.905
Raymond Felton,34.0,OKC,82,16.643,16:38,0.406,0.818,0.352,6.89,1.902,2.476,2.671,0.598,0.195,65,0.793,0.305,1.598,0.927,1.11,6.732,2.732,0.537,0.439,2.805,0.988,3.927,1.744,0.444,14.338
Luke Kennard,22.0,DET,73,20.038,20:02,0.443,0.855,0.415,7.644,2.411,1.699,1.797,0.603,0.178,57,0.781,0.288,2.123,0.945,1.178,6.37,2.822,1.041,0.89,2.671,1.11,3.699,1.712,0.463,14.482
Marquese Chriss,20.0,PHX,72,21.207,21:12,0.423,0.608,0.295,7.722,5.486,1.153,0.776,0.708,0.972,121,1.681,1.056,4.431,1.486,2.847,6.625,2.806,2.194,1.333,2.639,0.778,3.986,2.028,0.509,19.59
David Nwaba,25.0,CHI,70,23.514,23:30,0.478,0.655,0.346,7.929,4.657,1.486,1.351,0.843,0.414,88,1.257,1.271,3.386,1.1,2.257,6.043,2.886,2.9,1.9,0.743,0.257,5.3,2.629,0.496,18.417
Paul Millsap,33.0,DEN,38,30.091,30:05,0.464,0.696,0.345,14.605,6.447,2.763,1.438,1.026,1.158,83,2.184,1.711,4.737,1.921,2.605,11.447,5.316,4.237,2.947,2.974,1.026,8.474,4.289,0.506,31.118
Bryn Forbes,24.0,SAS,80,18.961,18:57,0.421,0.667,0.39,6.938,1.375,1.0,2.162,0.35,0.025,30,0.375,0.15,1.225,0.462,1.35,6.212,2.612,0.9,0.6,2.85,1.112,3.362,1.5,0.446,10.75
Delon Wright,26.0,TOR,69,20.764,20:45,0.465,0.829,0.366,8.043,2.87,2.899,2.564,1.043,0.478,105,1.522,0.652,2.217,1.13,1.174,6.261,2.913,1.696,1.406,2.217,0.812,4.043,2.101,0.52,19.27
Tyler Ulis,22.0,PHX,71,23.359,23:21,0.388,0.832,0.288,7.803,1.803,4.38,2.449,0.986,0.099,77,1.085,0.338,1.465,1.789,1.69,7.761,3.014,1.423,1.183,2.056,0.592,5.704,2.423,0.425,18.001
Emmanuel Mudiay,22.0,NYK,64,19.441,19:26,0.388,0.76,0.318,8.641,2.375,3.219,1.823,0.641,0.172,52,0.812,0.406,1.969,1.766,1.25,8.219,3.188,2.016,1.531,2.312,0.734,5.906,2.453,0.415,16.991
Ian Clark,27.0,NOP,74,19.653,19:39,0.448,0.763,0.318,7.446,1.716,1.486,1.93,0.446,0.135,43,0.581,0.135,1.581,0.77,1.622,6.689,3.0,0.797,0.608,2.635,0.838,4.054,2.162,0.533,12.708
Marcus Smart,24.0,BOS,54,29.881,29:52,0.367,0.729,0.301,10.185,3.481,4.796,2.008,1.315,0.426,94,1.741,0.796,2.685,2.389,2.463,9.537,3.5,2.463,1.796,4.611,1.389,4.926,2.111,0.429,24.391
Kyle O'Quinn,28.0,NYK,77,18.008,18:00,0.583,0.772,0.235,7.143,6.104,2.052,1.58,0.468,1.273,134,1.74,1.571,4.532,1.299,2.494,4.987,2.909,1.649,1.273,0.221,0.052,4.766,2.857,0.599,21.468
Garrett Temple,32.0,SAC,65,24.847,24:50,0.418,0.769,0.392,8.415,2.338,1.908,1.57,0.877,0.415,84,1.292,0.338,2.0,1.215,2.077,7.323,3.062,1.2,0.923,3.492,1.369,3.831,1.692,0.442,16.745
Rajon Rondo,32.0,NOP,65,26.23,26:13,0.468,0.543,0.333,8.262,4.046,8.2,3.53,1.077,0.154,80,1.231,0.477,3.569,2.323,1.831,7.6,3.554,0.708,0.385,2.308,0.769,5.292,2.785,0.526,26.786
Andrew Harrison,23.0,MEM,56,23.683,23:40,0.422,0.78,0.331,9.518,2.339,3.161,2.185,0.679,0.464,64,1.143,0.411,1.929,1.446,2.464,7.661,3.232,2.839,2.214,2.536,0.839,5.125,2.393,0.467,19.048
Dragan Bender,20.0,PHX,82,25.236,25:14,0.386,0.765,0.366,6.476,4.402,1.585,1.161,0.268,0.646,75,0.915,0.488,3.915,1.366,2.024,5.902,2.28,0.622,0.476,3.927,1.439,1.976,0.841,0.426,15.515
Justise Winslow,22.0,MIA,68,24.713,24:42,0.424,0.635,0.38,7.779,5.441,2.176,1.922,0.794,0.485,87,1.279,0.941,4.5,1.132,2.059,7.176,3.044,1.529,0.971,1.897,0.721,5.279,2.324,0.44,20.279
Lonzo Ball,20.0,LAL,52,34.232,34:13,0.36,0.451,0.305,10.154,6.923,7.231,2.765,1.692,0.827,131,2.519,1.327,5.596,2.615,2.25,10.846,3.904,1.365,0.615,5.673,1.731,5.173,2.173,0.42,34.25
Tomas Satoransky,26.0,WAS,73,22.502,22:30,0.523,0.781,0.465,7.178,3.192,3.918,3.446,0.712,0.205,67,0.918,0.986,2.205,1.137,1.795,5.26,2.753,1.315,1.027,1.384,0.644,3.877,2.11,0.544,18.501
Mason Plumlee,28.0,DEN,74,19.452,19:27,0.601,0.458,0.0,7.081,5.405,1.919,1.392,0.662,1.095,130,1.757,1.784,3.622,1.378,2.486,4.973,2.986,2.419,1.108,0.014,0.0,4.959,2.986,0.602,20.338
Greg Monroe,28.0,BOS,51,20.409,20:24,0.565,0.739,,10.275,6.863,2.235,1.213,0.863,0.451,67,1.314,2.137,4.725,1.843,1.863,7.569,4.275,2.333,1.725,0.0,0.0,7.569,4.275,0.565,23.961
Skal Labissiere,22.0,SAC,60,20.671,20:40,0.448,0.805,0.353,8.717,4.783,1.2,0.986,0.417,0.817,74,1.233,1.633,3.15,1.217,2.2,7.633,3.417,1.967,1.583,0.85,0.3,6.783,3.117,0.459,18.74
Tony Snell,26.0,MIL,75,27.377,27:22,0.435,0.792,0.403,6.88,1.88,1.307,2.722,0.627,0.373,75,1.0,0.12,1.76,0.48,1.533,5.667,2.467,0.64,0.507,3.573,1.44,2.093,1.027,0.49,13.616
James Ennis III,27.0,DET,72,22.278,22:16,0.474,0.836,0.333,7.111,3.111,0.986,1.268,0.653,0.25,65,0.903,1.014,2.097,0.778,1.861,5.333,2.528,1.611,1.347,2.125,0.708,3.208,1.819,0.567,14.254
Mario Chalmers,32.0,MEM,66,21.536,21:32,0.379,0.855,0.277,7.682,2.379,2.985,1.684,1.197,0.212,93,1.409,0.197,2.182,1.773,2.712,6.712,2.545,2.091,1.788,2.894,0.803,3.818,1.742,0.456,17.468
P.J. Tucker,33.0,HOU,82,27.819,27:49,0.39,0.717,0.371,6.122,5.573,0.939,1.041,0.951,0.317,104,1.268,1.134,4.439,0.902,2.5,5.378,2.098,0.732,0.524,3.78,1.402,1.598,0.695,0.435,17.121
Gerald Green,32.0,HOU,41,22.662,22:39,0.407,0.85,0.369,12.122,3.244,0.61,0.806,0.585,0.366,39,0.951,0.366,2.878,0.756,2.122,10.073,4.098,1.463,1.244,7.268,2.683,2.805,1.415,0.504,19.027
